"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"SAIL","EQ","19-Mar-2018","         72.85","         73.00","         73.00","         67.55","         68.85","         68.90","         68.93","   22155007","          1527225433.30","      52982","    5411211","         24.42"
"SAIL","EQ","20-Mar-2018","         68.90","         68.00","         72.50","         67.85","         72.45","         72.25","         71.46","   24587743","          1757087931.30","      55725","    5970053","         24.28"
"SAIL","EQ","21-Mar-2018","         72.25","         72.95","         73.95","         71.35","         72.55","         72.15","         72.80","   15705185","          1143366018.30","      35126","    4314526","         27.47"
"SAIL","EQ","22-Mar-2018","         72.15","         72.45","         74.00","         71.65","         73.75","         73.70","         72.98","   13462988","           982491698.25","      32827","    1957507","         14.54"
"SAIL","EQ","23-Mar-2018","         73.70","         71.20","         71.20","         67.15","         68.55","         68.70","         68.83","   29849099","          2054445340.35","      59427","    7653566","         25.64"
"SAIL","EQ","26-Mar-2018","         68.70","         68.75","         71.90","         68.35","         71.60","         71.45","         69.98","   14151527","           990270427.30","      34969","    3175970","         22.44"
"SAIL","EQ","27-Mar-2018","         71.45","         72.45","         74.20","         72.05","         73.20","         73.20","         73.18","   11204504","           819975982.80","      30576","    1837079","         16.40"
"SAIL","EQ","28-Mar-2018","         73.20","         72.00","         72.35","         69.70","         70.65","         70.20","         71.09","   10434916","           741819578.80","      23371","    3374632","         32.34"
"SAIL","EQ","02-Apr-2018","         70.20","         71.70","         73.60","         70.55","         73.40","         73.05","         72.51","    8880959","           643939580.40","      24289","    1281797","         14.43"
"SAIL","EQ","03-Apr-2018","         73.05","         72.05","         75.30","         72.05","         75.25","         74.95","         74.01","   12472759","           923065673.80","      32191","    2180326","         17.48"
